"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PADDR2","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MADDR2","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PADDR2","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","ACQ_BRANCHES","ACQ_BRANCHES_HREF"
"2001-10-31T00:00:00","2001","0","Y","90199","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","1","C","Commercial","3","MIDDLESEX","17","2001-10-31T00:00:00","2001","1996-06-12T00:00:00","1996","1883-04-23T00:00:00","1883","0","0","0","0","0","2","NEW YORK","","0","90199","STATE","SI","S","Savings","41","MIDDLESEX","17","BIF","MetroWest Bank","STOCK SAVINGS BANK","115","15 PARK STREET","","FRAMINGHAM","MA","25","01701","0000","FDIC","","200119297_820_17790__","BIF","0","STATE","MetroWest Bank, National Association","0","0","42.278122","-71.417513","P. O. BOX 9111","","FRAMINGHAM","MA","MASSACHUSETTS","01701","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","15 PARK STREET","","FRAMINGHAM","2001-11-28T00:00:00","2001","MA","01701","0000","OCC","1","0","820","11","FULL SERVICE - BRICK AND MORTAR","MASSACHUSETTS","25","200119297","","0","0","0","0","0","17790","0","0","",""
"2001-12-31T00:00:00","2001","0","Y","34136","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","WORCESTER","27","2001-10-31T00:00:00","2001","2000-05-12T00:00:00","2000","1996-02-16T00:00:00","1996","0","0","0","0","0","2","NEW YORK","","0","34136","OCC","N","C","Commercial","3","WORCESTER","27","BIF","First Massachusetts Bank, National Association","COMMERCIAL BANK","10","370 MAIN STREET","","WORCESTER","MA","25","01608","0000","OCC","","200119298_820_56279__","BIF","0","SAIF","First Massachusetts Bank, National Association","0","0","42.264704","-71.801748","370 MAIN STREET","","WORCESTER","MA","MASSACHUSETTS","01608","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","370 MAIN STREET","","WORCESTER","2001-11-28T00:00:00","2001","MA","01608","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","MASSACHUSETTS","25","200119298","","0","0","0","0","0","56279","0","0","",""
"2004-12-31T00:00:00","2004","0","Y","34015","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","MORGAN","103","2000-08-30T00:00:00","2000","1999-05-03T00:00:00","1999","1995-05-15T00:00:00","1995","0","0","0","0","0","5","ATLANTA","","0","34015","STATE","NM","C","Commercial","21","MORGAN","103","BIF","Heritage Bank","COMMERCIAL BANK","10","211 LEE STREET, N.E.","","DECATUR","AL","1","35601","0000","FDIC","","200119303_820_55593__","BIF","0","","Heritage Bank","0","0","34.607465","-86.986857","211 LEE STREET, N.E.","","DECATUR","AL","ALABAMA","35601","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","211 LEE STREET, N.E.","","DECATUR","2001-11-29T00:00:00","2001","AL","35601","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ALABAMA","1","200119303","","0","0","0","0","0","55593","0","0","",""
"2002-05-19T00:00:00","2002","0","Y","15105","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","ZAVALA","507","2001-08-23T00:00:00","2001","2001-07-02T00:00:00","2001","1907-01-01T00:00:00","1907","0","0","0","0","0","13","DALLAS","","0","15105","STATE","NM","C","Commercial","21","ZAVALA","507","BIF","Zavala County Bank","COMMERCIAL BANK","10","401 WEST ZAVALA STREET","","CRYSTAL CITY","TX","48","78839","0000","FDIC","","200119461_820_9481__","BIF","0","","Zavala County Bank","0","0","28.680177","-99.829815","P.O. BOX 810","","CRYSTAL CITY","TX","TEXAS","78839","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","401 WEST ZAVALA STREET","","CRYSTAL CITY","2001-12-05T00:00:00","2001","TX","78839","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200119461","","0","0","0","0","0","9481","0","0","",""
"2002-12-08T00:00:00","2002","0","Y","13080","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","MCHENRY","111","2001-11-30T00:00:00","2001","1997-04-01T00:00:00","1997","1902-03-03T00:00:00","1902","0","0","0","0","0","9","CHICAGO","","0","13080","OCC","N","C","Commercial","3","MCHENRY","111","BIF","Algonquin State Bank, National Association","COMMERCIAL BANK","10","2400 HUNTINGTON DRIVE NORTH","","ALGONQUIN","IL","17","60102","0000","OCC","Full","200119613_820_8269__","BIF","0","","Algonquin State Bank, National Association","0","0","42.168597","-88.330954","P.O. BOX  7727","","ALGONQUIN","IL","ILLINOIS","60102","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","2400 HUNTINGTON DRIVE NORTH","","ALGONQUIN","2001-12-12T00:00:00","2001","IL","60102","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200119613","Full","0","0","0","0","0","8269","0","0","",""
"2001-11-20T00:00:00","2001","0","Y","27026","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","GLACIER","35","2001-10-29T00:00:00","2001","1998-03-01T00:00:00","1998","1987-07-27T00:00:00","1987","0","0","0","0","0","13","DALLAS","","0","27026","OCC","N","C","Commercial","3","GLACIER","35","BIF","Blackfeet National Bank","COMMERCIAL BANK","10","125 NORTH PUBLIC SQUARE","","BROWNING","MT","30","59417","0000","OCC","Full","200200068_820_38480__","BIF","0","","Native American National Bank","0","0","48.559602","-113.013366","201 N Broadway","","Denver","CO","COLORADO","80203","3918","0","0","0","0","COMMERCIAL BANK","10","FI","N","125 NORTH PUBLIC SQUARE","","BROWNING","2002-01-08T00:00:00","2002","MT","59417","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","MONTANA","30","200200068","Full","0","0","0","0","0","38480","0","0","",""
"2001-12-01T00:00:00","2001","0","N","34765","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","NC","0","N/A","N/A","50","ALLEGHENY","3","2001-12-01T00:00:00","2001","1998-12-01T00:00:00","1998","1997-11-24T00:00:00","1997","0","0","0","0","0","2","NEW YORK","","0","34765","OCC","NC","N/A","N/A","50","ALLEGHENY","3","NONE","Chase Manhattan Trust Company, National Association","TRUST COMPANY","310","ONE OXFORD CENTER, SUITE 1100, 301 GRANT STREET","","PITTSBURGH","PA","42","15259","0000","OCC","Full","200200234_820_61538__","NONE","0","","Chase Manhattan Trust Company, National Association","0","0","40.512308","-80.072026","ONE OXFORD CENTER, SUITE 1100, 301 GRANT STREET","","PITTSBURGH","PA","PENNSYLVANIA","15259","0000","0","0","0","0","TRUST COMPANY","310","FI","Y","ONE OXFORD CENTER, SUITE 1100, 301 GRANT STREET","","PITTSBURGH","2002-01-15T00:00:00","2002","PA","15259","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200200234","Full","0","0","0","0","0","61538","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","23786","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","LOS ANGELES","37","2001-12-14T00:00:00","2001","1998-05-08T00:00:00","1998","1982-04-28T00:00:00","1982","0","0","0","0","0","14","SAN FRANCISCO","","0","23786","OCC","N","C","Commercial","3","LOS ANGELES","37","BIF","South Bay Bank, National Association","COMMERCIAL BANK","10","2200 SEPULVEDA BOULEVARD","","TORRANCE","CA","6","90510","0000","OCC","","200200303_820_16626__","BIF","0","","South Bay Bank, National Association","0","0","33.820017","-118.319841","P.O. BOX 2838","","TORRANCE","CA","CALIFORNIA","90509","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","2200 SEPULVEDA BOULEVARD","","TORRANCE","2002-01-17T00:00:00","2002","CA","90510","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200200303","","0","0","0","0","0","16626","0","0","",""
"2002-03-17T00:00:00","2002","0","Y","14668","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","PERRY","193","2002-01-03T00:00:00","2002","1996-01-02T00:00:00","1996","1934-08-01T00:00:00","1934","0","0","0","0","0","13","DALLAS","","0","14668","OCC","N","C","Commercial","3","PERRY","193","BIF","Citizens National Bank & Trust of Hazard","COMMERCIAL BANK","10","701 NORTH MAIN STREET","","HAZARD","KY","21","41701","0000","OCC","Full","200200489_820_9172__","BIF","0","","Citizens National Bank & Trust of Hazard","0","0","37.255081","-83.197963","100 CITIZENS LANE","","HAZARD","KY","KENTUCKY","41702","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","100 CITIZENS LANE","","HAZARD","2002-01-28T00:00:00","2002","KY","41702","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","KENTUCKY","21","200200489","Full","0","0","0","0","0","9172","0","0","",""
"2003-01-15T00:00:00","2003","0","Y","3844","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","GREENE","61","2002-01-01T00:00:00","2002","1990-03-19T00:00:00","1990","1904-01-02T00:00:00","1904","0","0","0","0","0","9","CHICAGO","","0","3844","OCC","N","C","Commercial","3","GREENE","61","BIF","The White Hall National Bank","COMMERCIAL BANK","10","MAIN STREET","","WHITE HALL","IL","17","62092","0000","OCC","","200200551_820_2501__","BIF","0","","The White Hall National Bank","0","0","39.436796","-90.403541","P.O. BOX 258","","WHITE HALL","IL","ILLINOIS","62092","","0","0","0","0","COMMERCIAL BANK","10","FI","N","102 SOUTH MAIN STREET","","WHITE HALL","2002-01-29T00:00:00","2002","IL","62092","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200200551","","0","0","0","0","0","2501","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","10436","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","MASON","125","2002-01-02T00:00:00","2002","1974-09-16T00:00:00","1974","1905-10-31T00:00:00","1905","0","0","0","0","0","9","CHICAGO","","0","10436","STATE","NM","C","Commercial","21","MASON","125","BIF","People's State Bank","COMMERCIAL BANK","10","105 SOUTH ADAMS","","MANITO","IL","17","61546","0000","FDIC","","200200563_820_6670__","BIF","0","","People's State Bank","0","0","40.555993","-89.773957","P. O. BOX 800","","MANITO","IL","ILLINOIS","61546","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","105 SOUTH ADAMS","","MANITO","2002-01-30T00:00:00","2002","IL","61546","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200200563","","0","0","0","0","0","6670","0","0","",""
"2005-10-11T00:00:00","2005","0","Y","5801","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","CRAWFORD","47","2002-01-07T00:00:00","2002","2000-06-30T00:00:00","2000","1919-06-06T00:00:00","1919","0","0","0","0","0","11","KANSAS CITY","","0","5801","STATE","NM","C","Commercial","21","CRAWFORD","47","BIF","Bank Iowa","COMMERCIAL BANK","10","1108 BROADWAY","","DENISON","IA","19","51442","0000","FDIC","Full*","200200611_820_3962__","BIF","0","","Bank Iowa","0","0","42.016867","-95.357881","1108 BROADWAY","","DENISON","IA","IOWA","51442","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","1108 BROADWAY","","DENISON","2002-01-31T00:00:00","2002","IA","51442","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","IOWA","19","200200611","Full*","0","0","0","0","0","3962","0","0","",""
"2002-06-14T00:00:00","2002","0","Y","18556","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","1","C","Commercial","3","SANTA FE","49","2002-01-21T00:00:00","2002","2000-01-19T00:00:00","2000","1962-06-29T00:00:00","1962","0","0","0","0","0","14","SAN FRANCISCO","","0","18556","STATE","NM","C","Commercial","21","SANTA FE","49","BIF","Bank of Santa Fe","COMMERCIAL BANK","10","241 WASHINGTON AVENUE","","SANTA FE","NM","35","87501","0000","FDIC","Full","200200820_820_12444__","BIF","0","","Bank of Santa Fe, National Association","0","0","35.689672","-105.936742","P.O. BOX  2027","","SANTA FE","NM","NEW MEXICO","87501","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","241 WASHINGTON AVENUE","","SANTA FE","2002-02-12T00:00:00","2002","NM","87501","0000","OCC","1","0","820","11","FULL SERVICE - BRICK AND MORTAR","NEW MEXICO","35","200200820","Full","0","0","0","0","0","12444","0","0","",""
"2002-01-10T00:00:00","2002","0","N","35225","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","NC","0","N/A","N/A","50","FULTON","121","2002-01-10T00:00:00","2002","1999-03-16T00:00:00","1999","1999-03-16T00:00:00","1999","0","0","0","0","0","11","KANSAS CITY","","0","35225","OCC","NC","N/A","N/A","50","FULTON","121","NONE","U. S. Bank Trust, National Association","TRUST COMPANY","310","3384 PEACHTREE ROAD, N.E.","","ATLANTA","GA","13","30326","0000","OCC","Full","200200823_820_76780__","NONE","0","","U. S. Bank Trust, National Association","0","0","33.849023","-84.365719","3384 PEACHTREE ROAD, N.E.","","ATLANTA","GA","GEORGIA","30326","0000","0","0","0","0","TRUST COMPANY","310","FI","N","3384 PEACHTREE ROAD, N.E.","","ATLANTA","2002-02-12T00:00:00","2002","GA","30326","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200200823","Full","0","0","0","0","0","76780","0","0","",""
"2003-12-30T00:00:00","2003","0","N","35177","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","NC","0","N/A","N/A","50","MERCER","85","2002-01-18T00:00:00","2002","1999-01-28T00:00:00","1999","1999-01-28T00:00:00","1999","0","0","0","0","0","2","NEW YORK","","0","35177","OCC","NC","N/A","N/A","50","MERCER","85","NONE","First National Trust Company","TRUST COMPANY","310","ONE F.N.B. BOULEVARD","","HERMITAGE","PA","42","16148","0000","OCC","Full","200200832_820_75650__","NONE","0","","First National Trust Company","0","0","0","0","ONE F.N.B. BOULEVARD","","HERMITAGE","PA","PENNSYLVANIA","16148","0000","0","0","0","0","TRUST COMPANY","310","FI","N","ONE F.N.B. BOULEVARD","","HERMITAGE","2002-02-12T00:00:00","2002","PA","16148","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200200832","Full","0","0","0","0","0","75650","0","0","",""
"2002-01-31T00:00:00","2002","0","Y","15107","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","FAYETTE","51","2002-01-31T00:00:00","2002","1994-03-28T00:00:00","1994","1935-05-15T00:00:00","1935","0","0","0","0","0","2","NEW YORK","","0","15107","OCC","N","C","Commercial","3","FAYETTE","51","BIF","The Second National Bank of Masontown","COMMERCIAL BANK","10","110 SOUTH MAIN STREET","","MASONTOWN","PA","42","15461","0000","OCC","","200200871_820_9483__","BIF","0","","The Second National Bank of Masontown","0","0","39.845866257982","-79.899554104902","110 SOUTH MAIN STREET","","MASONTOWN","PA","PENNSYLVANIA","15461","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","110 SOUTH MAIN STREET","","MASONTOWN","2002-02-13T00:00:00","2002","PA","15461","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200200871","","0","0","0","0","0","9483","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","15136","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","COLUMBIA","21","2002-01-10T00:00:00","2002","1910-02-26T00:00:00","1910","1910-02-26T00:00:00","1910","0","0","0","0","0","9","CHICAGO","","0","15136","STATE","NM","C","Commercial","21","COLUMBIA","21","BIF","Bank of Wisconsin Dells","COMMERCIAL BANK","10","716 SUPERIOR STREET","","WISCONSIN DELLS","WI","55","53965","0000","FDIC","","200201020_820_9508__","BIF","0","","Bank of Wisconsin Dells","0","0","43.626518","-89.775262","P.O. BOX  490","","WISCONSIN DELLS","WI","WISCONSIN","53965","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","716 SUPERIOR STREET","","WISCONSIN DELLS","2002-02-21T00:00:00","2002","WI","53965","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200201020","","0","0","0","0","0","9508","0","0","",""
"2002-02-07T00:00:00","2002","0","Y","22644","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","1","C","Commercial","3","MARICOPA","13","2002-01-29T00:00:00","2002","2001-07-17T00:00:00","2001","1978-05-01T00:00:00","1978","0","0","0","0","0","14","SAN FRANCISCO","","0","22644","STATE","NM","C","Commercial","21","MARICOPA","13","BIF","Community Bank of Arizona","COMMERCIAL BANK","10","2001 WEST WICKENBURG WAY","","WICKENBURG","AZ","4","85390","0000","FDIC","","200201142_820_15799__","BIF","0","","Community Bank of Arizona, National Association","0","0","33.962107","-112.77174","2198 EAST CAMELBACK ROAD","","PHOENIX","AZ","ARIZONA","85016","4742","0","0","0","0","COMMERCIAL BANK","10","FI","N","2001 WEST WICKENBURG WAY","","WICKENBURG","2002-02-26T00:00:00","2002","AZ","85390","0000","OCC","1","0","820","11","FULL SERVICE - BRICK AND MORTAR","ARIZONA","4","200201142","","0","0","0","0","0","15799","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","22543","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","MASON","125","2002-01-31T00:00:00","2002","1996-01-10T00:00:00","1996","1977-11-01T00:00:00","1977","0","0","0","0","0","9","CHICAGO","","0","22543","STATE","NM","C","Commercial","21","MASON","125","BIF","1st State Bank of Mason City","COMMERCIAL BANK","10","123 WEST ELM STREET","","MASON CITY","IL","17","62664","0000","FDIC","","200201199_820_15721__","BIF","0","","1st State Bank of Mason City","0","0","40.201141","-89.698134","P. O. BOX 146","","MASON CITY","IL","ILLINOIS","62664","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","123 WEST ELM STREET","","MASON CITY","2002-02-28T00:00:00","2002","IL","62664","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200201199","","0","0","0","0","0","15721","0","0","",""
"2002-01-23T00:00:00","2002","0","Y","23263","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","LOS ANGELES","37","2002-01-23T00:00:00","2002","1994-04-01T00:00:00","1994","1980-11-13T00:00:00","1980","0","0","0","0","0","14","SAN FRANCISCO","","0","23263","OCC","N","C","Commercial","3","LOS ANGELES","37","BIF","Pacific Western National Bank","COMMERCIAL BANK","10","8810 EAST WHITTIER BOULEVARD","","PICO RIVERA","CA","6","90660","0000","OCC","","200201401_820_16301__","BIF","0","","Pacific Western National Bank","0","0","34.001566","-118.085148","P.O. BOX  427","","PICO RIVERA","CA","CALIFORNIA","90660","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","8810 EAST WHITTIER BOULEVARD","","PICO RIVERA","2002-03-13T00:00:00","2002","CA","90660","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200201401","","0","0","0","0","0","16301","0","0","",""
"2002-01-31T00:00:00","2002","0","N","57406","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","NC","0","N/A","N/A","50","SAN DIEGO","73","2002-01-31T00:00:00","2002","1999-12-28T00:00:00","1999","1999-12-28T00:00:00","1999","0","0","0","0","0","14","SAN FRANCISCO","","0","57406","STATE","NC","N/A","N/A","54","SAN DIEGO","73","NONE","The Chicago Trust Company of California","TRUST COMPANY","310","401 B STREET, SUITE 900","","SAN DIEGO","CA","6","92101","0000","FDIC","Full","200201421_820_363191__","NONE","0","","LaSalle Interim Bank, National Association","0","0","32.717711","-117.161084","401 B STREET, SUITE 900","","SAN DIEGO","CA","CALIFORNIA","92101","0000","0","0","0","0","TRUST COMPANY","310","FI","Y","401 B STREET, SUITE 900","","SAN DIEGO","2002-03-14T00:00:00","2002","CA","92101","0000","OCC","1","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200201421","Full","0","0","0","0","0","363191","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","2452","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","DODDRIDGE","17","2002-01-02T00:00:00","2002","1992-06-30T00:00:00","1992","1893-04-01T00:00:00","1893","0","0","0","0","0","5","ATLANTA","","0","2452","STATE","NM","C","Commercial","21","DODDRIDGE","17","BIF","West Union Bank","COMMERCIAL BANK","10","105 EAST MAIN STREET","","WEST UNION","WV","54","26456","0000","FDIC","","200201716_820_1607__","BIF","0","","West Union Bank","0","0","39.294926","-80.774943","P.O. BOX  305","","WEST UNION","WV","WEST VIRGINIA","26456","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","105 EAST MAIN STREET","","WEST UNION","2002-04-02T00:00:00","2002","WV","26456","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","WEST VIRGINIA","54","200201716","","0","0","0","0","0","1607","0","0","",""
